code,name,industry,market_type
6164,華興,光電業,Listed
6165,浪凡,數位雲端,Listed
6166,凌華,電腦及週邊設備業,Listed
6168,宏齊,光電業,Listed
6176,瑞儀,光電業,Listed
6177,達麗,建材營造業,Listed
6183,關貿,資訊服務業,Listed
6184,大豐電,其他業,Listed
6189,豐藝,電子通路業,Listed
6191,精成科,電子零組件業,Listed
6192,巨路,其他電子業,Listed
6196,帆宣,其他電子業,Listed
6197,佳必琪,電子零組件業,Listed
6201,亞弘電,其他電子業,Listed
6202,盛群,半導體業,Listed
6205,詮欣,電子零組件業,Listed
6206,飛捷,電腦及週邊設備業,Listed
6209,今國光,光電業,Listed
6213,聯茂,電子零組件業,Listed
6214,精誠,資訊服務業,Listed
6215,和椿,其他電子業,Listed
6216,居易,通信網路業,Listed
6224,聚鼎,電子零組件業,Listed
6225,天瀚,光電業,Listed
6226,光鼎,光電業,Listed
6230,尼得科超眾,電腦及週邊設備業,Listed
6235,華孚,電腦及週邊設備業,Listed
6239,力成,半導體業,Listed
6243,迅杰,半導體業,Listed
6257,矽格,半導體業,Listed
6269,台郡,電子零組件業,Listed
6271,同欣電,半導體業,Listed
6272,驊陞,電子零組件業,Listed
6277,宏正,電腦及週邊設備業,Listed
6278,台表科,光電業,Listed
6281,全國電,電子通路業,Listed
6282,康舒,電子零組件業,Listed
6283,淳安,其他電子業,Listed
6285,啟��,通信網路業,Listed
6405,悅城,光電業,Listed
6409,旭隼,其他電子業,Listed
6412,群電,電子零組件業,Listed
6414,樺漢,電腦及週邊設備業,Listed
6415,矽力*-KY,半導體業,Listed
6416,瑞祺電通,通信網路業,Listed
6426,統新,通信網路業,Listed
6431,光麗-KY,生技醫療業,Listed
6438,迅得,其他電子業,Listed
6442,光聖,通信網路業,Listed
6443,元晶,光電業,Listed
6446,藥華藥,生技醫療業,Listed
6449,鈺邦,電子零組件業,Listed
6451,訊芯-KY,半導體業,Listed
6456,GIS-KY,光電業,Listed
6464,台數科,其他業,Listed
6472,保瑞,生技醫療業,Listed
6477,安集,光電業,Listed
6491,晶碩,生技醫療業,Listed
6504,南六,其他業,Listed
6505,台塑化,油電燃氣業,Listed
6515,穎崴,半導體業,Listed
6525,捷敏-KY,半導體業,Listed
6526,達發,半導體業,Listed
6531,愛普*,半導體業,Listed
6533,晶心科,半導體業,Listed
6541,泰福-KY,生技醫療業,Listed
6550,北極星藥業-KY,生技醫療業,Listed
6552,易華電,半導體業,Listed
6558,興能高,其他電子業,Listed
6573,虹揚-KY,半導體業,Listed
6579,研揚,電腦及週邊設備業,Listed
6581,鋼聯,綠能環保,Listed
6582,申豐,橡膠工業,Listed
6585,鼎基,其他業,Listed
6589,台康生技,生技醫療業,Listed
6591,動力-KY,電腦及週邊設備業,Listed
6592,和潤企業,其他業,Listed
6598,ABC-KY,生技醫療業,Listed
6605,帝寶,汽車工業,Listed
6606,建德工業,電機機械,Listed
6614,資拓宏宇,數位雲端,Listed
6625,必應,其他業,Listed
6641,基士德-KY,綠能環保,Listed
6655,科定,其他業,Listed
6657,華安,生技醫療業,Listed
6658,聯策,其他電子業,Listed
6666,羅麗芬-KY,生技醫療業,Listed
6668,中揚光,光電業,Listed
6669,緯穎,電腦及週邊設備業,Listed
6670,復盛應用,運動休閒,Listed
6671,三能-KY,居家生活,Listed
6672,騰輝電子-KY,電子零組件業,Listed
6674,鋐寶科技,通信網路業,Listed
6689,伊雲谷,數位雲端,Listed
6691,洋基工程,其他電子業,Listed
6695,芯鼎,半導體業,Listed
6698,旭暉應材,其他電子業,Listed
6706,惠特,光電業,Listed
6715,嘉基,電子零組件業,Listed
6719,力智,半導體業,Listed
6722,輝創,其他電子業,Listed
6742,澤米,光電業,Listed
6743,安普新,其他電子業,Listed
6753,龍德造船,航運業,Listed
6754,匯僑設計,居家生活,Listed
6756,威鋒電子,半導體業,Listed
6757,台灣虎航,航運業,Listed
6768,志強-KY,運動休閒,Listed
6770,力積電,半導體業,Listed
6776,展�眥篕�,電子通路業,Listed
6781,AES-KY,電子零組件業,Listed
6782,視陽,生技醫療業,Listed
6789,采鈺,半導體業,Listed
6790,永豐實,造紙工業,Listed
6792,詠業,通信網路業,Listed
6794,向榮生技,生技醫療業,Listed
6796,晉弘,生技醫療業,Listed
6799,來頡,半導體業,Listed
6805,富世達,電子零組件業,Listed
6806,森崴能源,綠能環保,Listed
6807,峰源-KY,居家生活,Listed
6830,汎銓,其他電子業,Listed
6831,邁科,電腦及週邊設備業,Listed
6834,天二科技,電子零組件業,Listed
6835,圓裕,電子零組件業,Listed
6838,台新藥,生技醫療業,Listed
6861,睿生光電,生技醫療業,Listed
6862,三集瑞-KY,電子零組件業,Listed
6863,永道-KY,通信網路業,Listed
6869,雲豹能源,綠能環保,Listed
6873,泓德能源,綠能環保,Listed
6885,全福生技,生技醫療業,Listed
6887,寶綠特-KY,綠能環保,Listed
6890,來億-KY,運動休閒,Listed
6901,鑽石投資,其他業,Listed
6902,GOGOLOOK,數位雲端,Listed
6906,現觀科,數位雲端,Listed
6909,創控,半導體業,Listed
6914,阜爾運通,其他業,Listed
6916,華凌,光電業,Listed
6918,愛派司,生技醫療業,Listed
6919,康霈*,生技醫療業,Listed
6923,中台,綠能環保,Listed
6928,攸泰科技,電腦及週邊設備業,Listed
6931,青松健康,生技醫療業,Listed
6933,AMAX-KY,電腦及週邊設備業,Listed
6934,心誠鎂,生技醫療業,Listed
6936,永鴻生技,生技醫療業,Listed
6937,天虹,半導體業,Listed
6944,兆聯實業,綠能環保,Listed
6952,大武山,其他業,Listed
6957,裕慶-KY,其他業,Listed
6958,日盛台駿,其他業,Listed
6962,奕力-KY,半導體業,Listed
6965,中傑-KY,運動休閒,Listed
6994,富威電力,綠能環保,Listed
7705,三商餐飲,觀光餐旅,Listed
7711,永擎,電腦及週邊設備業,Listed
7721,微程式,數位雲端,Listed
7722,LINEPAY,數位雲端,Listed
7732,金興精密,汽車工業,Listed
7736,虎山,汽車工業,Listed
7749,意騰-KY,半導體業,Listed
7750,新代,電機機械,Listed
7765,中華資安,數位雲端,Listed
7769,鴻勁,半導體業,Listed
7780,大研生醫*,食品工業,Listed
7786,東方風能,綠能環保,Listed
7788,松川精密,電子零組件業,Listed
7791,皇家可口,食品工業,Listed
7795,長廣,電子零組件業,Listed
7799,禾榮科,生技醫療業,Listed
8011,台通,通信網路業,Listed
8016,矽創,半導體業,Listed
8021,尖點,其他電子業,Listed
8028,昇陽半導體,半導體業,Listed
8033,雷虎,其他業,Listed
8039,台虹,電子零組件業,Listed
8045,達運光電,通信網路業,Listed
8046,南電,電子零組件業,Listed
8070,長華*,電子通路業,Listed
8072,陞泰,電子通路業,Listed
8081,致新,半導體業,Listed
8101,華冠,通信網路業,Listed
8103,瀚荃,電子零組件業,Listed
8104,錸寶,光電業,Listed
8105,凌巨,光電業,Listed
8110,華東,半導體業,Listed
8112,至上,電子通路業,Listed
8114,振樺電,電腦及週邊設備業,Listed
8131,福懋科,半導體業,Listed
8150,南茂,半導體業,Listed
8163,達方,電腦及週邊設備業,Listed
8201,無敵,其他電子業,Listed
8210,勤誠,電腦及週邊設備業,Listed
8213,志超,電子零組件業,Listed
8215,明基材,光電業,Listed
8222,寶一,電機機械,Listed
8249,菱光,電子零組件業,Listed
8261,富鼎,半導體業,Listed
8271,宇瞻,半導體業,Listed
8341,日友,綠能環保,Listed
8367,建新國際,航運業,Listed
8374,羅昇,電機機械,Listed
8404,百和興業-KY,其他業,Listed
8411,福貞-KY,其他業,Listed
8422,可寧衛*,綠能環保,Listed
8429,金麗-KY,貿易百貨業,Listed
8438,昶昕,綠能環保,Listed
8442,威宏-KY,其他業,Listed
8443,阿瘦,貿易百貨業,Listed
8454,富邦媒,數位雲端,Listed
8462,柏文,運動休閒,Listed
8463,潤泰材,其他業,Listed
8464,億豐,居家生活,Listed
8466,美吉吉-KY,其他業,Listed
8467,波力-KY,運動休閒,Listed
8473,山林水,綠能環保,Listed
8476,台境*,綠能環保,Listed
8478,東哥遊艇,運動休閒,Listed
8481,政伸,其他業,Listed
8482,商億-KY,居家生活,Listed
8488,吉源-KY,其他業,Listed
8499,鼎炫-KY,其他電子業,Listed
8926,台汽電,油電燃氣業,Listed
8940,新天地,觀光餐旅,Listed
8996,高力,電機機械,Listed
9802,鈺齊-KY,運動休閒,Listed
9902,台火,其他業,Listed
9904,寶成,運動休閒,Listed
9905,大華,其他業,Listed
9906,欣巴巴,建材營造業,Listed
9907,統一實,其他業,Listed
9908,大台北,油電燃氣業,Listed
9910,豐泰,運動休閒,Listed
9911,櫻花,居家生活,Listed
9912,偉聯,電腦及週邊設備業,Listed
9914,美利達,運動休閒,Listed
9917,中保科,其他業,Listed
9918,欣天然,油電燃氣業,Listed
9919,康那香,其他業,Listed
9921,巨大,運動休閒,Listed
9924,福興,居家生活,Listed
9925,新保,其他業,Listed
9926,新海,油電燃氣業,Listed
9927,泰銘,其他業,Listed
9928,中視,其他業,Listed
9929,秋雨,其他業,Listed
9930,中聯資源,綠能環保,Listed
9931,欣高,油電燃氣業,Listed
9933,中鼎,其他業,Listed
9934,成霖,居家生活,Listed
9935,慶豐富,居家生活,Listed
9937,全國,油電燃氣業,Listed
9938,百和,其他業,Listed
9939,宏全,其他業,Listed
9940,信義,其他業,Listed
9941,裕融,其他業,Listed
9942,茂順,其他業,Listed
9943,好樂迪,觀光餐旅,Listed
9944,新麗,其他業,Listed
9945,潤泰新,其他業,Listed
9946,三發地產,建材營造業,Listed
9955,佳龍,綠能環保,Listed
9958,世紀鋼,鋼鐵工業,Listed
030003,京元電凱基53購03,nan,Listed
030004,欣興凱基54購02,nan,Listed
030012,AES凱基57購02,nan,Listed
030014,世紀鋼凱基53購02,nan,Listed
03001U,臺股指凱基57售01,nan,Listed
030021,台玻群益56購01,nan,Listed
030024,光寶科群益53購01,nan,Listed
030025,鴻海群益53購10,nan,Listed
030037,景碩群益57購01,nan,Listed
030038,玉晶光群益53購03,nan,Listed
03003U,元債2X元大53售05,nan,Listed
030040,群創群益57購01,nan,Listed
030044,臻鼎群益57購01,nan,Listed
030047,聯茂群益54購01,nan,Listed
03004U,道瓊2X元大53售01,nan,Listed
030050,AES群益53購01,nan,Listed
030052,南電群益53購05,nan,Listed
030053,臺指2X中信53購02,nan,Listed
030054,台塑中信52購01,nan,Listed
030055,南亞中信52購01,nan,Listed
030056,台化中信52購01,nan,Listed
030057,大成鋼中信52購01,nan,Listed
030058,光寶科中信52購01,nan,Listed
030059,大成鋼永豐53購03,nan,Listed
030060,川湖永豐53購02,nan,Listed
030061,光寶科永豐53購02,nan,Listed
030062,華通永豐52購02,nan,Listed
030063,華通永豐53購01,nan,Listed
030064,鴻海永豐52購03,nan,Listed
030065,金像電永豐52購07,nan,Listed
030066,宏達電永豐52購02,nan,Listed
030067,宏達電永豐53購02,nan,Listed
030068,欣興永豐52購02,nan,Listed
030069,欣興永豐52購03,nan,Listed
03006X,元展06,nan,Listed
030070,欣興永豐52購04,nan,Listed
030071,景碩永豐53購02,nan,Listed
030072,臻鼎永豐53購01,nan,Listed
030073,同欣電永豐53購01,nan,Listed
030074,緯穎永豐52購01,nan,Listed
030075,緯穎永豐52購02,nan,Listed
030076,台塑統一56購01,nan,Listed
030077,南亞統一56購01,nan,Listed
030078,南亞統一56購02,nan,Listed
030079,南亞統一59購01,nan,Listed
03007X,元展07,nan,Listed
030080,台化統一56購01,nan,Listed
030081,台玻統一56購03,nan,Listed
030082,台玻統一56購04,nan,Listed
030083,光寶科統一56購01,nan,Listed
030084,台達電統一56購05,nan,Listed
030085,金像電統一56購04,nan,Listed
030086,全新統一56購05,nan,Listed
030087,欣興統一56購03,nan,Listed
030088,玉晶光統一59購01,nan,Listed
030089,貿聯統一56購04,nan,Listed
030090,達興統一59購01,nan,Listed
030091,瀚宇博統一57購03,nan,Listed
030092,訊芯統一59購01,nan,Listed
030093,南電統一57購05,nan,Listed
030094,南電統一57購06,nan,Listed
030095,南電統一59購02,nan,Listed
030096,南亞富邦53購01,nan,Listed
030097,聚陽富邦53購02,nan,Listed
030098,台達電富邦53購03,nan,Listed
030099,金像電富邦53購02,nan,Listed
030100,大同富邦52購01,nan,Listed
030101,愛普富邦53購01,nan,Listed
030102,台玻台新52購01,nan,Listed
030103,台灣50元富57購01,nan,Listed
030104,材料元富52購02,nan,Listed
030105,聯茂元富54購01,nan,Listed
030106,同欣電元富52購01,nan,Listed
030107,AES元富52購01,nan,Listed
030108,AES元富52購02,nan,Listed
030109,AES元富57購01,nan,Listed
03010X,元展10,nan,Listed
030110,T50正2國泰53購01,nan,Listed
030111,南亞國泰53購01,nan,Listed
030112,華城國泰53購01,nan,Listed
030113,光寶科國泰53購01,nan,Listed
030114,佳能國泰53購02,nan,Listed
030115,全新國泰53購01,nan,Listed
030116,牧德國泰53購02,nan,Listed
030117,台塑化國泰53購01,nan,Listed
030118,世紀鋼國泰53購01,nan,Listed
030119,台塑國票53購03,nan,Listed
030120,億泰國票53購02,nan,Listed
030121,億泰國票54購01,nan,Listed
030122,大成鋼國票53購01,nan,Listed
030123,川湖國票53購02,nan,Listed
030124,華通國票53購01,nan,Listed
030125,致茂國票53購01,nan,Listed
030126,正崴國票53購01,nan,Listed
030127,南亞科國票53購01,nan,Listed
030128,建準國票53購01,nan,Listed
030129,欣興國票59購01,nan,Listed
03012X,元展12,nan,Listed
030130,景碩國票56購01,nan,Listed
030131,緯創國票53購02,nan,Listed
030132,南寶國票52購01,nan,Listed
030133,南寶國票53購01,nan,Listed
030134,遠傳國票53購01,nan,Listed
030135,飛捷國票59購01,nan,Listed
030136,台郡國票53購01,nan,Listed
030137,愛普國票52購02,nan,Listed
030138,力智國票53購02,nan,Listed
030139,AES國票52購01,nan,Listed
03013X,元展13,nan,Listed
030140,AES國票53購03,nan,Listed
030141,富世達國票53購01,nan,Listed
030142,T50反1群益52購03,nan,Listed
030143,合機群益52購01,nan,Listed
030145,鴻海統一54購02,nan,Listed
030147,川湖群益56購01,nan,Listed
030148,國巨群益52購04,nan,Listed
03014X,元展14,nan,Listed
030151,聯發科統一54購01,nan,Listed
030152,燿華群益52購01,nan,Listed
030154,金像電群益53購01,nan,Listed
030155,宏達電群益52購02,nan,Listed
030157,宏達電群益53購01,nan,Listed
030158,景碩群益52購02,nan,Listed
030159,緯創群益52購01,nan,Listed
03015X,元展15,nan,Listed
030160,世芯群益52購05,nan,Listed
030162,材料群益52購12,nan,Listed
030163,臻鼎群益53購03,nan,Listed
030165,緯穎群益52購06,nan,Listed
030167,AES群益53購02,nan,Listed
030169,台灣50凱基5B購01,nan,Listed
03016X,元展16,nan,Listed
030170,南亞凱基52購01,nan,Listed
030171,華城凱基52購02,nan,Listed
030172,大成鋼凱基52購02,nan,Listed
030173,光寶科凱基52購02,nan,Listed
030174,鴻海凱基63購01,nan,Listed
030175,金像電凱基52購03,nan,Listed
030176,台光電凱基52購04,nan,Listed
030177,全新凱基52購01,nan,Listed
030178,大立光凱基53購01,nan,Listed
030179,奇鋐凱基52購02,nan,Listed
03017X,元展17,nan,Listed
030180,德律凱基52購02,nan,Listed
030181,欣興凱基54購03,nan,Listed
030182,富華新凱基52購01,nan,Listed
030183,景碩凱基53購01,nan,Listed
030184,新日興凱基52購01,nan,Listed
030185,南寶凱基52購01,nan,Listed
030186,臻鼎凱基54購01,nan,Listed
030187,緯穎凱基52購01,nan,Listed
030188,AES凱基52購03,nan,Listed
030189,元債2X元大53購06,nan,Listed
030190,元債2X元大56購02,nan,Listed
030191,台塑元大52購01,nan,Listed
030192,台塑元大52購02,nan,Listed
030193,南亞元大52購01,nan,Listed
030194,南亞元大52購02,nan,Listed
030195,南亞元大52購03,nan,Listed
030196,南亞元大52購04,nan,Listed
030197,南亞元大52購05,nan,Listed
030198,台化元大52購01,nan,Listed
030199,台化元大52購02,nan,Listed
03019X,元展19,nan,Listed
030200,台化元大52購03,nan,Listed
030201,川湖元大52購01,nan,Listed
030202,鴻海元大52購09,nan,Listed
030203,廣宇元大52購01,nan,Listed
030204,台積電元大52購12,nan,Listed
030205,台積電元大53購03,nan,Listed
030206,建準元大52購01,nan,Listed
030207,京元電元大53購01,nan,Listed
030208,聯發科元大52購04,nan,Listed
030209,鉅祥元大52購01,nan,Listed
03020X,元展20,nan,Listed
030210,宏達電元大52購01,nan,Listed
030211,欣興元大53購06,nan,Listed
030212,欣興元大56購03,nan,Listed
030213,景碩元大52購01,nan,Listed
030214,景碩元大52購02,nan,Listed
030215,世芯元大52購10,nan,Listed
030216,材料元大52購04,nan,Listed
030217,臻鼎元大52購01,nan,Listed
030218,臻鼎元大52購02,nan,Listed
030219,祥碩元大52購01,nan,Listed
030220,瀚宇博元大52購01,nan,Listed
030221,亞翔元大53購05,nan,Listed
030222,台塑化元大52購01,nan,Listed
030223,AES元大52購01,nan,Listed
030224,AES元大53購01,nan,Listed
030225,AES元大56購03,nan,Listed
030226,富世達元大53購05,nan,Listed
030227,南電元大52購01,nan,Listed
030228,南電元大53購01,nan,Listed
030229,南電元大57購02,nan,Listed
03022X,富展01,nan,Listed
030230,滬深2X中信55購01,nan,Listed
030231,大成鋼兆豐54購01,nan,Listed
030232,矽統兆豐54購01,nan,Listed
030233,jpp兆豐55購01,nan,Listed
030234,台塑富邦54購01,nan,Listed
030235,南亞富邦55購01,nan,Listed
030236,台積電富邦53購06,nan,Listed
030237,宏達電富邦54購01,nan,Listed
030238,創意富邦53購03,nan,Listed
030239,南亞統一58購01,nan,Listed
030240,南亞統一5A購01,nan,Listed
030241,南亞統一62購01,nan,Listed
030242,台化統一5A購01,nan,Listed
030243,台化統一62購01,nan,Listed
030244,台玻統一58購01,nan,Listed
030245,台玻統一5A購01,nan,Listed
030246,宇隆統一5A購01,nan,Listed
030247,長榮太統一56購02,nan,Listed
030248,TPK統一58購01,nan,Listed
030249,達興統一54購02,nan,Listed
030250,同欣電統一5B購01,nan,Listed
030251,AES統一5C購01,nan,Listed
030252,台塑元富52購01,nan,Listed
