code,name
030471,台玻元富52購01
030472,台玻元富52購02
030473,台玻元富52購03
030474,智邦元富52購02
030475,金像電元富52購01
030476,台光電元富52購02
030477,全新元富52購01
030478,一詮元富52購01
030479,皇昌元富52購02
03047X,元展44
030480,萬海元富52購01
030481,奇鋐元富58購01
030482,南寶元富52購01
030483,愛普元富52購01
030484,緯穎元富53購04
030485,富世達元富52購01
030486,南電元富52購01
030487,菱光元富52購01
030488,羅昇元富52購01
030489,中502X國票53購01
030490,台玻國票54購01
030493,大亞凱基4C購01
030494,大亞凱基4C購02
030495,國巨國票54購01
030496,智邦國票53購01
030497,矽統國票53購01
030498,金像電國票53購02
030499,台光電國票5A購01
03049U,國泰金凱基4C售01
03049X,元展46
030500,宏達電國票54購01
030501,貿聯國票53購02
030502,神達國票53購02
030503,正文國票53購01
030504,台塑化國票53購02
030505,大同凱基4C購01
030506,大同凱基4C購02
030507,大同凱基4C購03
030508,愛普國票54購01
030509,菱光國票53購01
03050U,碩天凱基4C售01
03050X,元展47
030510,華城國泰53購02
030511,中鴻國泰53購01
030512,大成鋼國泰53購01
030513,上銀國泰53購01
030514,光寶科國泰53購02
030515,建準國泰53購01
030516,長榮國泰54購01
030517,長榮太國泰53購01
030518,滬深2X凱基59購02
030519,台塑凱基52購02
030520,聚陽凱基52購02
030521,台玻凱基54購01
030522,允強凱基52購01
030523,光寶科凱基55購01
030524,聯電凱基52購02
030525,台達電凱基52購02
030526,鴻海凱基56購03
030527,智邦凱基52購03
030528,金像電凱基57購01
030529,台光電凱基52購05
030530,聯發科凱基52購08
030531,漢翔凱基52購01
030532,長榮太凱基52購02
030533,奇鋐凱基55購03
030534,智原凱基52購05
030535,欣興凱基57購01
030536,世芯凱基52購09
030537,神達凱基52購02
030538,南寶凱基52購02
030539,飛捷凱基52購01
030540,台郡凱基52購02
030541,台塑化凱基52購02
030542,穎崴凱基52購02
030543,愛普凱基52購01
030544,愛普凱基54購01
030545,緯穎凱基52購03
030546,世紀鋼凱基54購02
030547,臺股指凱基52購10
030548,台泥統一57購01
030549,亞泥統一58購01
03054U,台積電永豐55售02
030550,台塑統一56購02
030551,台塑統一58購01
030552,台塑統一58購02
030553,三芳統一58購01
030554,台化統一58購01
030555,台化統一58購02
030556,華城統一56購04
030557,華城統一58購01
030558,華新統一56購03
030559,華新統一56購04
03055U,台光電群益51售04
030560,華新統一57購01
030561,台玻統一57購03
030562,台玻統一58購02
030563,中鴻統一57購01
030564,大成鋼統一58購02
030565,上銀統一57購03
030566,川湖統一57購03
030567,川湖統一58購03
030568,光寶科統一56購02
030569,光寶科統一58購01
03056U,SGBR2X凱基4C售02
030570,華通統一58購01
030571,華通統一58購02
030572,仁寶統一57購01
030573,台積電統一68購01
030574,智邦統一58購01
030575,智邦統一58購02
030576,智邦統一5A購01
030577,英業達統一57購03
030578,金像電統一62購01
030579,台光電統一58購02
030580,台光電統一62購01
030581,南亞科統一58購02
030582,鉅祥統一58購01
030583,長榮統一57購01
030584,陽明統一57購01
030585,萬海統一57購01
030586,漢翔統一58購01
030587,長榮太統一58購01
030588,智原統一57購01
030589,文曄統一58購01
03058U,南亞科凱基51售03
030590,欣興統一58購01
030591,緯創統一59購01
030592,緯創統一5A購01
030593,玉晶光統一58購01
030594,健策統一58購01
030595,健策統一58購02
030596,貿聯統一58購03
030597,TPK統一58購02
030598,日月光統一57購02
030599,南寶統一58購01
030600,致伸統一58購02
030601,臻鼎統一58購01
030602,飛捷統一57購02
030603,聯茂統一58購02
030604,同欣電統一58購01
030605,台塑化統一58購01
030606,台塑化統一58購02
030607,愛普統一58購01
030608,緯穎統一5B購01
030609,緯穎統一62購01
030610,AES統一57購01
030611,AES統一58購01
030612,南電統一58購01
030613,億豐統一58購01
030614,T50反1元大52購01
030615,T50反1元大52購02
030616,T50反1元大52購03
030617,臺指反元大56購01
030618,台泥元大55購01
030619,台塑元大52購07
030620,台塑元大52購08
030621,台塑元大52購09
030622,華城元大54購07
030623,台玻元大52購01
030624,台玻元大52購02
030625,台玻元大52購03
030626,川湖元大52購02
030627,光寶科元大52購03
030628,台達電元大54購02
030629,華通元大52購03
030630,華通元大52購04
030631,台積電元大52購13
030632,台積電元大54購20
030633,智邦元大52購01
030634,華碩元大52購01
030635,致茂元大52購01
030636,燿華元大52購02
030637,技嘉元大54購01
030638,台光電元大52購01
030639,台光電元大54購08
030640,京元電元大52購01
030641,京元電元大54購02
030642,聯發科元大52購06
030643,慧洋元大52購01
030644,奇鋐元大54購11
030645,欣興元大54購08
030646,欣興元大56購04
030647,健鼎元大52購01
030648,世芯元大52購12
030649,貿聯元大52購03
030650,臻鼎元大52購03
030651,聯茂元大52購01
030652,愛普元大52購01
030653,愛普元大52購02
030654,愛普元大52購03
030655,AES元大52購03
030656,AES元大54購02
030657,AES元大56購04
030658,南電元大52購05
030659,南電元大52購06
03065U,金融類凱基4C售01
030660,上証2X群益52購04
030661,滬深2X群益52購04
030662,台玻群益53購04
030663,中鴻群益52購02
030664,大成鋼群益52購01
030665,川湖群益54購04
030666,台達電群益52購03
030667,台達電群益53購01
030668,廣宇群益53購01
030669,智邦群益52購03
030670,金像電群益53購02
030671,台光電群益52購04
030672,台光電群益57購01
030673,漢唐群益52購04
030674,漢唐群益54購01
030675,友達群益53購03
030676,聯發科群益52購06
030677,長榮太群益52購01
030678,奇鋐群益52購06
030679,景碩群益58購01
03067U,台光電統一53售03
030680,緯創群益53購04
030681,玉晶光群益52購02
030682,世芯群益52購07
030683,台塑化群益52購01
030684,緯穎群益53購06
030685,台灣50兆豐54購02
030686,華城兆豐54購02
030687,智邦兆豐54購01
030688,定穎控兆豐54購01
030689,穎崴兆豐54購01
030690,AES兆豐54購02
030691,川湖富邦53購01
030692,光寶科富邦52購01
030693,微星富邦52購01
030694,毅嘉富邦53購01
030695,長榮太富邦54購01
030697,德律富邦54購01
030698,欣興富邦56購01
030699,定穎控富邦54購01
03069U,S&P500中信52售01
030701,南電富邦52購02
030702,定穎控台新52購01
030704,楠梓電元富55購02
030705,所羅門元富52購02
030706,致茂元富52購01
030708,定穎控元富52購01
030709,中磊元富52購01
03070U,美債2X元富4C售01
030711,愛普元富52購02
030712,連加元富52購01
030713,昇陽半元富52購01
030717,保瑞統一4C購02
030719,A50正2國票56購01
030720,SP黃豆國票53購01
030721,元金2X國票56購01
030722,道瓊銅國票53購03
030723,台塑國票52購03
030724,華新國票53購01
030725,華新國票54購01
030726,楠梓電國票53購02
030727,致茂國票53購02
030728,宏達電國票55購02
030729,欣興國票53購01
030730,晶技國票53購01
030731,華擎國票53購01
030732,智易國票53購01
030733,定穎控國票53購02
030734,定穎控國票53購03
030735,定穎控國票53購04
030736,智伸科國票53購01
030737,南寶國票54購01
030740,大同凱基4C購04
030741,洋基國票53購01
030742,T50正2國泰53購02
030743,國喬國泰53購01
030744,士電國泰53購01
030745,台玻國泰53購04
030746,聯電國泰53購01
030747,智邦國泰53購04
030748,金像電國泰53購01
030749,聯鈞國泰53購02
03074X,元展69
030750,日月光國泰53購01
030751,定穎控國泰53購01
030752,中磊國泰53購01
030753,飛捷國泰53購01
030754,緯穎國泰57購01
030755,華城統一57購01
030756,致茂統一57購02
030757,漢唐統一57購03
030758,景碩統一57購04
030759,牧德統一57購01
030760,世芯統一57購03
030761,定穎控統一57購02
030762,南寶統一57購01
030763,立積統一57購03
030764,愛普統一57購02
030765,富世達統一57購02
030766,T50反1中信62購01
030767,臺指反中信62購01
030768,道瓊反中信56購01
030769,台達電中信58購01
030770,台塑化中信52購02
030771,台灣50永豐58購02
030772,T50反1永豐55購01
030773,鴻海永豐52購04
030774,鴻海永豐52購05
030775,台積電永豐53購06
030776,全新永豐52購03
030777,奇鋐永豐52購02
030778,定穎控永豐53購03
030779,jpp永豐54購01
030780,中磊永豐53購01
030781,飛捷永豐52購02
030782,啟皏藕53購01
030783,愛普永豐54購01
030784,AES永豐53購05
030785,昇陽半永豐53購02
030786,台泥凱基52購02
030787,台塑凱基52購03
030788,台玻凱基52購02
030789,大成鋼凱基52購03
03078U,FBNQ2X國票51售01
030790,川湖凱基52購02
030791,光寶科凱基58購01
030792,華通凱基52購03
030793,鴻海凱基68購01
030794,廣宇凱基52購02
030795,致茂凱基52購02
030796,燿華凱基52購01
030797,技嘉凱基52購01
030798,毅嘉凱基52購01
030799,京元電凱基52購02
030800,長榮太凱基52購03
030801,德律凱基52購03
030802,健鼎凱基54購01
030803,緯創凱基54購04
030804,世芯凱基52購10
030805,貿聯凱基54購03
030806,定穎控凱基52購03
030807,智伸科凱基52購01
030808,立積凱基52購02
030809,中磊凱基54購01
030810,啟硈肭52購01
030811,鈺邦凱基52購01
030812,愛普凱基52購02
030813,AES凱基56購01
030814,昇陽半凱基54購01
030815,台塑元大52購10
030816,台塑元大52購11
030817,台塑元大54購01
030818,國喬元大52購01
030819,台化元大52購04
03081U,台積電國票4C售09
030820,台化元大52購05
030821,台化元大52購06
030822,中砂元大54購03
030823,台玻元大52購04
030824,台玻元大52購05
030825,台玻元大52購06
030826,中鴻元大52購01
030827,大成鋼元大58購01
030828,光寶科元大54購01
030829,華通元大52購05
03082U,智邦國票4C售04
030830,楠梓電元大52購01
030831,楠梓電元大54購01
030832,鴻海元大52購11
030833,台積電元大52購14
030834,旺宏元大52購02
030835,致茂元大52購02
030836,燿華元大52購03
030837,佳能元大52購01
030838,漢唐元大52購04
030839,建準元大52購02
030840,京元電元大52購02
030841,聯發科元大52購07
030842,中航元大52購01
030843,亞光元大54購03
030844,智原元大54購01
030845,欣興元大54購09
030846,景碩元大52購04
030847,華擎元大52購01
030848,華擎元大52購02
030849,定穎控元大52購01
03084U,南亞科國票4C售03
030850,定穎控元大54購01
030851,南寶元大52購01
030852,南寶元大52購02
030853,AES元大52購04
030854,AES元大52購05
030855,AES元大52購06
030856,AES元大54購03
030857,AES元大56購05
030858,富世達元大54購05
030859,菱光元大52購01
03085U,陽明國票4C售02
030860,滬深2X群益57購01
030861,台玻群益52購01
030862,光寶科群益52購02
030863,鴻海群益53購11
030864,智邦群益52購05
030865,致茂群益53購01
030866,佳能群益52購02
030867,台光電群益57購02
030868,聯發科群益52購07
030869,漢翔群益52購03
03086U,材料國票4C售03
030870,奇鋐群益52購07
030871,欣興群益54購01
030872,華擎群益52購02
030873,智易群益52購01
030874,達邁群益53購01
030875,世芯群益52購08
030876,神達群益52購03
030877,定穎控群益53購01
030878,定穎控群益54購01
030879,南寶群益52購02
030880,立積群益52購02
030881,中磊群益52購01
030882,愛普群益52購02
030883,愛普群益52購03
030884,晶心科群益53購01
030885,緯穎群益52購07
030886,T50正2中信56購03
030887,台塑中信58購01
030888,台灣50永豐58購03
030889,元債2X永豐64購01
03088U,臺股指富邦53售04
030890,大同永豐52購01
030891,長榮永豐54購03
030892,亞光永豐53購03
030893,華晶科永豐52購02
030894,智伸科永豐53購02
030895,上品永豐53購01
030896,昇陽半永豐54購01
030897,上証2X元富55購01
030898,SGBR2X元富52購01
030899,台塑元富52購02
030900,鴻海元富52購06
030901,鴻海元富52購07
030902,智邦元富55購01
030903,智邦元富58購01
030904,智邦元富58購02
030905,昆盈元富52購01
030906,佳能元富55購01
030907,宏達電元富52購02
030908,亞航元富52購01
030909,亞光元富52購02
030910,亞光元富55購01
030911,晶技元富52購01
030912,健鼎元富52購01
030913,創意元富52購02
030914,聯鈞元富52購01
030915,牧德元富52購02
030916,神達元富52購04
030917,上品元富52購01
030918,上品元富55購01
030919,台塑化元富52購01
030920,T50反1國票52購03
030921,T50反1國票54購01
030922,元金2X國票53購03
030923,國喬國票53購01
030924,和大國票53購01
030925,華新國票52購01
030926,漢唐國票53購02
030927,建準國票54購01
030928,全新國票54購01
030929,緯創國票53購03
030930,創意國票56購01
030931,嘉澤國票58購01
030932,牧德國票53購01
030933,達邁國票53購02
030934,上品國票53購01
030935,全訊國票56購01
030936,穎崴國票56購01
030937,緯穎國票53購01
030938,昇陽半國票55購01
030939,川湖國泰53購03
03093X,永豐金元大61展01
030940,台達電國泰53購02
030941,致茂國泰53購01
030942,台光電國泰53購03
030943,聯發科國泰53購01
030944,全新國泰53購03
030945,亞光國泰53購02
030946,智原國泰53購01
030947,晶技國泰53購01
030948,鴻海台新52購02
030949,台玻兆豐54購01
030950,台積電兆豐54購01
030951,致茂兆豐54購01
030952,啟皏豐54購01
030953,台達電富邦53購04
030954,鴻海富邦52購02
030955,金像電富邦53購03
030956,建準富邦54購01
030957,全新富邦54購01
030958,萬海富邦52購03
030959,晶技富邦52購01
030960,華擎富邦53購02
030961,緯穎富邦54購01
030962,洋基富邦52購01
030963,富世達富邦55購01
030964,台塑凱基54購02
030965,台化凱基52購03
030966,台玻凱基56購01
030967,鴻海凱基68購02
030968,智邦凱基52購06
030969,致茂凱基52購03
030970,佳能凱基54購01
030971,漢唐凱基54購01
030972,建準凱基54購01
030973,聯發科凱基52購09
030974,長榮凱基52購01
030975,華航凱基52購02
030976,晟銘電凱基52購03
030977,奇鋐凱基52購04
030978,亞光凱基54購02
030979,欣興凱基52購04
030980,景碩凱基52購02
030981,聯鈞凱基52購06
030982,華擎凱基52購03
030983,智易凱基52購02
030984,南寶凱基52購03
030985,上品凱基52購02
030986,啟硈肭52購02
030987,洋基凱基52購01
030988,富世達凱基54購04
030989,昇陽半凱基56購02
030990,台塑元大54購02
030991,聚陽元大52購01
030992,華城元大54購08
030993,華新元大52購02
030994,台玻元大52購07
030995,台玻元大54購01
030996,大成鋼元大58購02
030997,川湖元大52購03
030998,光寶科元大54購02
030999,華通元大52購06
031000,楠梓電元大58購01
031001,鴻海元大52購12
031002,廣宇元大54購02
031003,台積電元大52購16
031006,智邦元大52購03
031007,鴻準元大54購02
031008,致茂元大52購03
031009,昆盈元大52購01
03100U,南亞科群益51售04
031010,金像電元大52購01
031011,台光電元大54購09
031012,毅嘉元大52購01
031013,毅嘉元大52購02
031014,漢唐元大52購05
031015,建準元大52購03
031016,聯發科元大52購08
031017,宏達電元大55購01
031018,中信金元大52購01
031019,欣興元大58購01
031020,晶技元大52購01
031021,群創元大57購01
031022,達邁元大52購01
031023,達邁元大52購02
031024,世芯元大52購13
031025,智伸科元大52購01
031026,材料元大58購01
031027,臻鼎元大52購04
031028,立積元大52購01
031029,立積元大52購02
03102U,道瓊銀凱基53售01
031030,亞翔元大58購01
031031,洋基元大52購01
031032,AES元大52購07
031033,富世達元大56購02
031034,連加元大52購01
031035,南電元大52購07
031036,南電元大56購03
031037,臺股指元大52購13
031038,臺股指元大52購14
031039,臺股指元大52購15
03103U,台積電凱基4C售28
031040,臺股指元大56購07
031041,台灣50群益52購03
031042,台灣50群益52購04
031043,台灣50群益52購05
031044,台塑群益52購03
031045,台玻群益53購05
031046,川湖群益54購05
031047,聯電群益52購01
031048,昆盈群益52購01
031049,技嘉群益52購03
03104U,南亞科凱基4C售05
031050,中華電群益54購01
031051,京元電群益52購01
031052,聯發科群益52購08
031053,漢翔群益52購04
031054,長榮太群益53購01
031055,德律群益52購02
031056,晶技群益52購01
031057,緯創群益53購05
031058,達邁群益53購02
031059,世芯群益53購04
031060,愛普群益53購01
031061,晶心科群益52購01
031062,昇陽半群益54購01
031063,世紀鋼群益54購05
031064,川湖中信52購02
031065,台達電中信56購01
031066,建準中信52購01
031067,長榮太中信52購01
031068,亞光中信52購01
031069,緯創中信52購01
03106U,洋基凱基4C售01
031070,神達中信56購01
031071,視陽中信52購01
031072,昇陽半中信52購01
031073,世紀鋼中信56購01
031074,美債2X永豐64購01
031075,光寶科永豐54購01
031076,智邦永豐54購01
031077,鴻準永豐52購03
031078,鴻準永豐53購02
031079,鴻準永豐54購01
03107U,臺股指凱基53售07
031080,微星永豐54購01
031081,建準永豐52購02
031082,建準永豐53購01
031083,長榮太永豐53購01
031088,神基永豐54購01
031089,亞光永豐54購01
03108U,長榮統一51售02
031090,華晶科永豐52購03
031091,神達永豐52購02
031092,富世達永豐53購05
031093,泓德永豐52購01
031096,大同統一54購01
031097,大同統一54購02
031098,昇陽半永豐53購04
031099,亞光台新52購01
031100,億泰元富52購02
031101,川湖元富52購02
031103,佳能元富55購02
031105,華固統一4C購01
031106,建準元富52購01
031111,建準元富52購02
031114,亞航元富55購01
031115,奇鋐元富52購02
031116,奇鋐元富58購02
031117,智原元富52購01
031118,昇貿元富52購01
031119,昇貿元富52購02
031120,玉晶光元富52購02
031121,宏致元富55購01
031122,乙盛元富53購01
031123,緯穎元富58購02
